POSTAL_CODE,PROVINCE_ENGLISH,PROVINCE_THAI,DISTRICT_ENGLISH,DISTRICT_THAI,SUB_DISTRICT_ENGLISH,SUB_DISTRICT_THAI,LATITUDE,LONGITUDE
52220,Lampang,ลำปาง,Mae Mo,แม่เมาะ,Sop Pat,สบป้าด,18.25,99.807
52130,Lampang,ลำปาง,Ko Kha,เกาะคา,Lampang Luang,ลำปางหลวง,18.238,99.387
52130,Lampang,ลำปาง,Ko Kha,เกาะคา,Na Kaeo,นาแก้ว,18.031,99.301
52130,Lampang,ลำปาง,Ko Kha,เกาะคา,Lai Hin,ไหล่หิน,18.186,99.255
52130,Lampang,ลำปาง,Ko Kha,เกาะคา,Wang Phrao,วังพร้าว,18.147,99.407
52130,Lampang,ลำปาง,Ko Kha,เกาะคา,Sala,ศาลา,18.196,99.413
52130,Lampang,ลำปาง,Ko Kha,เกาะคา,Ko Kha,เกาะคา,18.202,99.372
52130,Lampang,ลำปาง,Ko Kha,เกาะคา,Na Saeng,นาแส่ง,18.074,99.381
52130,Lampang,ลำปาง,Ko Kha,เกาะคา,Tha Pha,ท่าผา,18.173,99.365
52130,Lampang,ลำปาง,Ko Kha,เกาะคา,Mai Phatthana,ใหม่พัฒนา,18.254,99.318
52210,Lampang,ลำปาง,Soem Ngam,เสริมงาม,Thung Ngam,ทุ่งงาม,18.071,99.244
52210,Lampang,ลำปาง,Soem Ngam,เสริมงาม,Soem Khwa,เสริมขวา,18.138,99.196
52210,Lampang,ลำปาง,Soem Ngam,เสริมงาม,Soem Sai,เสริมซ้าย,17.975,99.165
52210,Lampang,ลำปาง,Soem Ngam,เสริมงาม,Soem Klang,เสริมกลาง,18.132,99.087
52110,Lampang,ลำปาง,Ngao,งาว,Luang Nuea,หลวงเหนือ,18.752,99.996
52110,Lampang,ลำปาง,Ngao,งาว,Luang Tai,หลวงใต้,18.743,99.958
52110,Lampang,ลำปาง,Ngao,งาว,Ban Pong,บ้านโป่ง,18.726,99.886
52110,Lampang,ลำปาง,Ngao,งาว,Ban Rong,บ้านร้อง,18.972,99.824
52110,Lampang,ลำปาง,Ngao,งาว,Pong Tao,ปงเตา,18.839,99.927
52110,Lampang,ลำปาง,Ngao,งาว,Na Kae,นาแก,18.817,99.885
52110,Lampang,ลำปาง,Ngao,งาว,Ban On,บ้านอ้อน,18.788,99.852
52110,Lampang,ลำปาง,Ngao,งาว,Ban Haeng,บ้านแหง,18.782,100.054
52110,Lampang,ลำปาง,Ngao,งาว,Ban Huat,บ้านหวด,18.609,99.888
52110,Lampang,ลำปาง,Ngao,งาว,Mae Tip,แม่ตีบ,18.634,100.038
52120,Lampang,ลำปาง,Chae Hom,แจ้ห่ม,Chae Hom,แจ้ห่ม,18.7,99.616
52120,Lampang,ลำปาง,Chae Hom,แจ้ห่ม,Ban Sa,บ้านสา,18.592,99.561
52120,Lampang,ลำปาง,Chae Hom,แจ้ห่ม,Pong Don,ปงดอน,18.783,99.695
52120,Lampang,ลำปาง,Chae Hom,แจ้ห่ม,Mae Suk,แม่สุก,18.836,99.578
52120,Lampang,ลำปาง,Chae Hom,แจ้ห่ม,Mueang Mai,เมืองมาย,18.645,99.725
52120,Lampang,ลำปาง,Chae Hom,แจ้ห่ม,Thung Phueng,ทุ่งผึ้ง,18.914,99.703
52120,Lampang,ลำปาง,Chae Hom,แจ้ห่ม,Wichet Nakhon,วิเชตนคร,18.726,99.557
52140,Lampang,ลำปาง,Wang Nuea,วังเหนือ,Thung Hua,ทุ่งฮั้ว,19.229,99.631
52140,Lampang,ลำปาง,Wang Nuea,วังเหนือ,Wang Nuea,วังเหนือ,19.16,99.585
52140,Lampang,ลำปาง,Wang Nuea,วังเหนือ,Wang Tai,วังใต้,19.084,99.577
52140,Lampang,ลำปาง,Wang Nuea,วังเหนือ,Rong Kho,ร่องเคาะ,18.992,99.601
52140,Lampang,ลำปาง,Wang Nuea,วังเหนือ,Wang Thong,วังทอง,19.07,99.713
52140,Lampang,ลำปาง,Wang Nuea,วังเหนือ,Wang Sai,วังซ้าย,19.157,99.645
52140,Lampang,ลำปาง,Wang Nuea,วังเหนือ,Wang Kaeo,วังแก้ว,19.329,99.636
52140,Lampang,ลำปาง,Wang Nuea,วังเหนือ,Wang Sai Kham,วังทรายคำ,19.08,99.649
52160,Lampang,ลำปาง,Thoen,เถิน,Lom Raet,ล้อมแรด,17.634,99.212
52230,Lampang,ลำปาง,Thoen,เถิน,Mae Wa,แม่วะ,17.468,99.216
52160,Lampang,ลำปาง,Thoen,เถิน,Mae Pa,แม่ปะ,17.684,99.299
52160,Lampang,ลำปาง,Thoen,เถิน,Mae Mok,แม่มอก,17.609,99.381
52160,Lampang,ลำปาง,Thoen,เถิน,Wiang Mok,เวียงมอก,17.396,99.353
52160,Lampang,ลำปาง,Thoen,เถิน,Na Pong,นาโป่ง,17.651,99.116
52160,Lampang,ลำปาง,Thoen,เถิน,Mae Thot,แม่ถอด,17.766,99.201
52160,Lampang,ลำปาง,Thoen,เถิน,Thoen Buri,เถินบุรี,17.558,99.207
52180,Lampang,ลำปาง,Mae Phrik,แม่พริก,Mae Phrik,แม่พริก,17.513,99.009
52180,Lampang,ลำปาง,Mae Phrik,แม่พริก,Pha Pang,ผาปัง,17.564,99.069
52180,Lampang,ลำปาง,Mae Phrik,แม่พริก,Mae Pu,แม่ปุ,17.539,99.152
52230,Lampang,ลำปาง,Mae Phrik,แม่พริก,Phra Bat Wang Tuang,พระบาทวังตวง,17.412,99.162
52150,Lampang,ลำปาง,Mae Tha,แม่ทะ,Mae Tha,แม่ทะ,18.162,99.563
52150,Lampang,ลำปาง,Mae Tha,แม่ทะ,Na Khrua,นาครัว,18.109,99.545
52150,Lampang,ลำปาง,Mae Tha,แม่ทะ,Pa Tan,ป่าตัน,18.122,99.477
52150,Lampang,ลำปาง,Mae Tha,แม่ทะ,Ban Kio,บ้านกิ่ว,18.089,99.491
52150,Lampang,ลำปาง,Mae Tha,แม่ทะ,Ban Bom,บ้านบอม,18.054,99.489
52150,Lampang,ลำปาง,Mae Tha,แม่ทะ,Nam Cho,น้ำโจ้,18.17,99.46
52150,Lampang,ลำปาง,Mae Tha,แม่ทะ,Don Fai,ดอนไฟ,18.104,99.671
52150,Lampang,ลำปาง,Mae Tha,แม่ทะ,Hua Suea,หัวเสือ,18.173,99.696
52150,Lampang,ลำปาง,Mae Tha,แม่ทะ,Wang Ngoen,วังเงิน,18.09,99.614
52150,Lampang,ลำปาง,Mae Tha,แม่ทะ,San Don Kaeo,สันดอนแก้ว,17.984,99.484
52170,Lampang,ลำปาง,Sop Prap,สบปราบ,Sop Prap,สบปราบ,17.835,99.344
52170,Lampang,ลำปาง,Sop Prap,สบปราบ,Samai,สมัย,17.9,99.421
52170,Lampang,ลำปาง,Sop Prap,สบปราบ,Mae Kua,แม่กัวะ,17.956,99.353
52170,Lampang,ลำปาง,Sop Prap,สบปราบ,Na Yang,นายาง,17.904,99.266
52190,Lampang,ลำปาง,Hang Chat,ห้างฉัตร,Hang Chat,ห้างฉัตร,18.337,99.353
52190,Lampang,ลำปาง,Hang Chat,ห้างฉัตร,Nong Lom,หนองหล่ม,18.349,99.387
52190,Lampang,ลำปาง,Hang Chat,ห้างฉัตร,Mueang Yao,เมืองยาว,18.269,99.2
52190,Lampang,ลำปาง,Hang Chat,ห้างฉัตร,Pong Yang Khok,ปงยางคก,18.284,99.365
52190,Lampang,ลำปาง,Hang Chat,ห้างฉัตร,Wiang Tan,เวียงตาล,18.408,99.277
52190,Lampang,ลำปาง,Hang Chat,ห้างฉัตร,Mae San,แม่สัน,18.291,99.273
52190,Lampang,ลำปาง,Hang Chat,ห้างฉัตร,Wo Kaeo,วอแก้ว,18.421,99.339
52240,Lampang,ลำปาง,Mueang Pan,เมืองปาน,Mueang Pan,เมืองปาน,18.797,99.446
52240,Lampang,ลำปาง,Mueang Pan,เมืองปาน,Ban Kho,บ้านขอ,18.685,99.481
52240,Lampang,ลำปาง,Mueang Pan,เมืองปาน,Thung Kwao,ทุ่งกว๋าว,18.57,99.47
52240,Lampang,ลำปาง,Mueang Pan,เมืองปาน,Chae Son,แจ้ซ้อน,18.838,99.501
52240,Lampang,ลำปาง,Mueang Pan,เมืองปาน,Hua Mueang,หัวเมือง,18.946,99.531
53000,Uttaradit,อุตรดิตถ์,Mueang Uttaradit,เมืองอุตรดิตถ์,Tha It,ท่าอิฐ,17.613,100.079
53000,Uttaradit,อุตรดิตถ์,Mueang Uttaradit,เมืองอุตรดิตถ์,Tha Sao,ท่าเสา,17.652,100.086
53000,Uttaradit,อุตรดิตถ์,Mueang Uttaradit,เมืองอุตรดิตถ์,Ban Ko,บ้านเกาะ,17.579,100.117
53000,Uttaradit,อุตรดิตถ์,Mueang Uttaradit,เมืองอุตรดิตถ์,Pa Sao,ป่าเซ่า,17.6,100.16
53000,Uttaradit,อุตรดิตถ์,Mueang Uttaradit,เมืองอุตรดิตถ์,Khung Taphao,คุ้งตะเภา,17.641,100.166
53170,Uttaradit,อุตรดิตถ์,Mueang Uttaradit,เมืองอุตรดิตถ์,Wang Kaphi,วังกะพี้,17.545,100.079
53000,Uttaradit,อุตรดิตถ์,Mueang Uttaradit,เมืองอุตรดิตถ์,Hat Kruat,หาดกรวด,17.562,100.199
53000,Uttaradit,อุตรดิตถ์,Mueang Uttaradit,เมืองอุตรดิตถ์,Nam Rit,น้ำริด,17.684,100.132
53000,Uttaradit,อุตรดิตถ์,Mueang Uttaradit,เมืองอุตรดิตถ์,Ngio Ngam,งิ้วงาม,17.702,100.174
53000,Uttaradit,อุตรดิตถ์,Mueang Uttaradit,เมืองอุตรดิตถ์,Ban Dan Na Kham,บ้านด่านนาขาม,17.784,100.161
53000,Uttaradit,อุตรดิตถ์,Mueang Uttaradit,เมืองอุตรดิตถ์,Ban Dan,บ้านด่าน,17.663,100.28
53000,Uttaradit,อุตรดิตถ์,Mueang Uttaradit,เมืองอุตรดิตถ์,Pha Chuk,ผาจุก,17.639,100.243
53000,Uttaradit,อุตรดิตถ์,Mueang Uttaradit,เมืองอุตรดิตถ์,Wang Din,วังดิน,17.737,100.266
53000,Uttaradit,อุตรดิตถ์,Mueang Uttaradit,เมืองอุตรดิตถ์,Saen To,แสนตอ,17.651,100.365
53000,Uttaradit,อุตรดิตถ์,Mueang Uttaradit,เมืองอุตรดิตถ์,Hat Ngio,หาดงิ้ว,17.681,100.337
53000,Uttaradit,อุตรดิตถ์,Mueang Uttaradit,เมืองอุตรดิตถ์,Khun Fang,ขุนฝาง,17.76,100.223
53000,Uttaradit,อุตรดิตถ์,Mueang Uttaradit,เมืองอุตรดิตถ์,Tham Chalong,ถ้ำฉลอง,17.606,100.36
53140,Uttaradit,อุตรดิตถ์,Tron,ตรอน,Wang Daeng,วังแดง,17.488,100.113
53140,Uttaradit,อุตรดิตถ์,Tron,ตรอน,Ban Kaeng,บ้านแก่ง,17.441,100.158
53140,Uttaradit,อุตรดิตถ์,Tron,ตรอน,Hat Song Khwae,หาดสองแคว,17.426,100.115
53140,Uttaradit,อุตรดิตถ์,Tron,ตรอน,Nam Ang,น้ำอ่าง,17.456,100.215
53140,Uttaradit,อุตรดิตถ์,Tron,ตรอน,Khoi Sung,ข่อยสูง,17.502,99.976
53150,Uttaradit,อุตรดิตถ์,Tha Pla,ท่าปลา,Tha Pla,ท่าปลา,17.845,100.448
53190,Uttaradit,อุตรดิตถ์,Tha Pla,ท่าปลา,Hat La,หาดล้า,17.76,100.333
53190,Uttaradit,อุตรดิตถ์,Tha Pla,ท่าปลา,Pha Lueat,ผาเลือด,17.749,100.491
53150,Uttaradit,อุตรดิตถ์,Tha Pla,ท่าปลา,Chalim,จริม,17.834,100.353
53150,Uttaradit,อุตรดิตถ์,Tha Pla,ท่าปลา,Nam Man,น้ำหมัน,17.862,100.25
53150,Uttaradit,อุตรดิตถ์,Tha Pla,ท่าปลา,Nang Phaya,นางพญา,17.97,100.441
53190,Uttaradit,อุตรดิตถ์,Tha Pla,ท่าปลา,Ruam Chit,ร่วมจิต,17.718,100.329
53110,Uttaradit,อุตรดิตถ์,Nam Pat,น้ำปาด,Saen To,แสนตอ,17.72,100.646
53110,Uttaradit,อุตรดิตถ์,Nam Pat,น้ำปาด,Ban Fai,บ้านฝาย,17.74,100.758
53110,Uttaradit,อุตรดิตถ์,Nam Pat,น้ำปาด,Den Lek,เด่นเหล็ก,17.82,100.788
53110,Uttaradit,อุตรดิตถ์,Nam Pat,น้ำปาด,Nam Khrai,น้ำไคร้,17.608,100.542
53110,Uttaradit,อุตรดิตถ์,Nam Pat,น้ำปาด,Nam Phai,น้ำไผ่,17.602,100.705
53110,Uttaradit,อุตรดิตถ์,Nam Pat,น้ำปาด,Huai Mun,ห้วยมุ่น,17.794,100.935
53110,Uttaradit,อุตรดิตถ์,Nam Pat,น้ำปาด,Tha Faek,ท่าแฝก,,
53160,Uttaradit,อุตรดิตถ์,Fak Tha,ฟากท่า,Fak Tha,ฟากท่า,18.068,100.937
53160,Uttaradit,อุตรดิตถ์,Fak Tha,ฟากท่า,Song Khon,สองคอน,17.955,100.906
53160,Uttaradit,อุตรดิตถ์,Fak Tha,ฟากท่า,Ban Siao,บ้านเสี้ยว,17.914,100.848
53160,Uttaradit,อุตรดิตถ์,Fak Tha,ฟากท่า,Song Hong,สองห้อง,17.93,100.757
53180,Uttaradit,อุตรดิตถ์,Ban Khok,บ้านโคก,Muang Chet Ton,ม่วงเจ็ดต้น,18.115,101.062
53180,Uttaradit,อุตรดิตถ์,Ban Khok,บ้านโคก,Ban Khok,บ้านโคก,18.008,101.084
53180,Uttaradit,อุตรดิตถ์,Ban Khok,บ้านโคก,Na Khum,นาขุม,17.951,100.998
53180,Uttaradit,อุตรดิตถ์,Ban Khok,บ้านโคก,Bo Bia,บ่อเบี้ย,18.253,101.044
53120,Uttaradit,อุตรดิตถ์,Phichai,พิชัย,Nai Mueang,ในเมือง,17.301,100.107
53220,Uttaradit,อุตรดิตถ์,Phichai,พิชัย,Ban Dara,บ้านดารา,17.37,100.13
53120,Uttaradit,อุตรดิตถ์,Phichai,พิชัย,Rai Oi,ไร่อ้อย,17.358,100.027
53220,Uttaradit,อุตรดิตถ์,Phichai,พิชัย,Tha Sak,ท่าสัก,17.379,100.178
53120,Uttaradit,อุตรดิตถ์,Phichai,พิชัย,Kho Rum,คอรุม,17.292,100.031
53120,Uttaradit,อุตรดิตถ์,Phichai,พิชัย,Ban Mo,บ้านหม้อ,17.256,100.123
53120,Uttaradit,อุตรดิตถ์,Phichai,พิชัย,Tha Mafueang,ท่ามะเฟือง,17.238,100.021
53120,Uttaradit,อุตรดิตถ์,Phichai,พิชัย,Ban Khon,บ้านโคน,17.208,100.138
53120,Uttaradit,อุตรดิตถ์,Phichai,พิชัย,Phaya Maen,พญาแมน,17.187,100.016
53120,Uttaradit,อุตรดิตถ์,Phichai,พิชัย,Na In,นาอิน,17.245,100.193
53120,Uttaradit,อุตรดิตถ์,Phichai,พิชัย,Na Yang,นายาง,17.318,100.21
53130,Uttaradit,อุตรดิตถ์,Laplae,ลับแล,Si Phanom Mat,ศรีพนมมาศ,17.652,100.039
53130,Uttaradit,อุตรดิตถ์,Laplae,ลับแล,Mae Phun,แม่พูล,17.746,99.968
53130,Uttaradit,อุตรดิตถ์,Laplae,ลับแล,Na Nok Kok,นานกกก,17.754,100.072
53130,Uttaradit,อุตรดิตถ์,Laplae,ลับแล,Fai Luang,ฝายหลวง,17.651,99.997
53130,Uttaradit,อุตรดิตถ์,Laplae,ลับแล,Chai Chumphon,ชัยจุมพล,17.631,100.037
53210,Uttaradit,อุตรดิตถ์,Laplae,ลับแล,Phai Lom,ไผ่ล้อม,17.529,100.035
53210,Uttaradit,อุตรดิตถ์,Laplae,ลับแล,Thung Yang,ทุ่งยั้ง,17.58,100.015
53210,Uttaradit,อุตรดิตถ์,Laplae,ลับแล,Dan Mae Kham Man,ด่านแม่คำมัน,17.547,99.963
53230,Uttaradit,อุตรดิตถ์,Thong Saen Khan,ทองแสนขัน,Phak Khuang,ผักขวง,17.535,100.415
53230,Uttaradit,อุตรดิตถ์,Thong Saen Khan,ทองแสนขัน,Bo Thong,บ่อทอง,17.444,100.356
53230,Uttaradit,อุตรดิตถ์,Thong Saen Khan,ทองแสนขัน,Pa Khai,ป่าคาย,17.495,100.267
53230,Uttaradit,อุตรดิตถ์,Thong Saen Khan,ทองแสนขัน,Nam Phi,น้ำพี้,17.581,100.299
54000,Phrae,แพร่,Mueang Phrae,เมืองแพร่,Nai Wiang,ในเวียง,18.14,100.142
54000,Phrae,แพร่,Mueang Phrae,เมืองแพร่,Na Chak,นาจักร,18.113,100.164
54000,Phrae,แพร่,Mueang Phrae,เมืองแพร่,Nam Cham,น้ำชำ,18.186,100.255
54000,Phrae,แพร่,Mueang Phrae,เมืองแพร่,Pa Daeng,ป่าแดง,18.063,100.316
